condensor_pressure(atm),reboiler(pot)_heat_duty(Watt),reflux_ratio,input_mass_fraction_of_acetic_acid,pot_pressure(atm),daily_work(min),produced_acetic_acid_mass_fraction,reboiler(pot)_temperature(C),condensor_temperature(C),upper_product_flow_rate(kg/hr),condensor_mass_flow_outlet_rate,fraction_over_pressure,duty_over_frac_multiplyed_by_pressure,reboiler_temp_on_flowrate,condensor_temp_on_flowrate,upper_product_precent,aceticindutyoverflow,refluxin_pot_devidedby_cond_temp,daily_work_multip_duty,order,order,atmosphere_pressure(kpa)
0.2,466.7,8.4,0.99,0.298692327,431.206,0.999999,83.21230584,72.44138638,0.453532917,4.263209423,4.999995,2333.502334,183.4757802,159.7268547,99.9999,1029.031225,8.914898623,201243.8402,6,6,20.265
0.2,466.7,8.6,0.99,0.298692327,439.785,0.999999,83.2121855,72.44138638,0.444150583,4.2638456,4.999995,2333.502334,187.3512917,163.1009597,99.9999,1050.768705,8.948327949,205247.6595,6,6,20.265
0.2,466.7,8.8,0.99,0.298692327,448.365,0.999999,83.21233043,72.4413729,0.434936186,4.26237462,4.999995,2333.502334,191.3207803,166.5563255,99.9999,1073.029903,8.980937766,209251.9455,6,6,20.265
0.2,466.7,9,0.99,0.298692327,456.945,0.999999,83.21205987,72.44136677,0.426080462,4.260804616,4.999995,2333.502334,195.2965868,170.0180442,99.9999,1095.331928,9.012713756,213256.2315,6,6,20.265
0.2,466.7,9.2,0.99,0.298692327,465.524,0.999999,83.21232034,72.44136126,0.417792416,4.261482644,4.999995,2333.502334,199.1714477,173.3908,99.9999,1117.060807,9.043767104,217260.0508,6,6,20.265
0.2,466.7,9.4,0.99,0.298692327,474.104,0.999999,83.21198841,72.44135591,0.409790155,4.261817612,4.999995,2333.502334,203.0599989,176.7767113,99.9999,1138.87444,9.074045099,221264.3368,6,6,20.265
0.2,466.7,9.6,0.99,0.298692327,482.684,0.999999,83.21227462,72.44135111,0.401883943,4.259969794,4.999995,2333.502334,207.0554848,180.2544053,99.9999,1161.279374,9.103674674,225268.6228,6,6,20.265
0.2,466.7,9.8,0.99,0.298692327,491.264,0.999999,83.21232157,72.44134654,0.394415974,4.259692514,4.999995,2333.502334,210.9760435,183.6673751,99.9999,1183.267323,9.132619157,229272.9088,6,6,20.265
0.2,466.7,10,0.99,0.298692327,499.843,0.999999,83.21223397,72.44134221,0.387261638,4.259878023,4.999995,2333.502334,214.8734233,187.0604651,99.9999,1205.127198,9.160915055,233276.7281,6,6,20.265
0.2,466.7,10.2,0.99,0.298692327,508.423,0.999999,83.21234032,72.4413382,0.380271816,4.259044338,4.999995,2333.502334,218.8233175,190.4988358,99.9999,1227.278788,9.188614944,237281.0141,6,6,20.265
0.2,466.7,10.4,0.99,0.298692327,517.003,0.999999,83.21214272,72.44133434,0.373520975,4.258139111,4.999995,2333.502334,222.7776976,193.9418112,99.9999,1249.460044,9.215704466,241285.3001,6,6,20.265
0.2,466.7,10.6,0.99,0.298692327,525.582,0.999999,83.21233439,72.44133081,0.367099862,4.258358395,4.999995,2333.502334,226.6749272,197.3341273,99.9999,1271.314926,9.242262174,245289.1194,6,6,20.265
0.2,466.7,10.8,0.99,0.298692327,534.162,0.999999,83.21205647,72.44132734,0.36079416,4.257371087,4.999995,2333.502334,230.6358187,200.7829821,99.9999,1293.534057,9.268241918,249293.4054,6,6,20.265
0.2,466.7,11,0.99,0.298692327,542.741,0.999999,83.21230871,72.44132422,0.354810876,4.257730514,4.999995,2333.502334,234.5258117,204.1688378,99.9999,1315.347315,9.293744364,253297.2247,6,6,20.265
0.2,466.7,11.2,0.99,0.298692327,551.321,0.999999,83.2123383,72.4413212,0.348960394,4.257316809,4.999995,2333.502334,238.4578298,207.5918139,99.9999,1337.39972,9.318729137,257301.5107,6,6,20.265
0.2,466.7,11.4,0.99,0.298692327,559.901,0.999999,83.21225563,72.4413183,0.343279508,4.256665903,4.999995,2333.502334,242.4037952,211.0272141,99.9999,1359.532166,9.343223626,261305.7967,6,6,20.265
0.2,466.7,11.6,0.99,0.298692327,568.481,0.999999,83.21234746,72.4413156,0.337823575,4.256577044,4.999995,2333.502334,246.3189477,214.4353473,99.9999,1381.488943,9.36726854,265310.0827,6,6,20.265
0.2,466.7,11.8,0.99,0.298692327,577.06,0.999999,83.2122122,72.44131298,0.332543695,4.256559291,4.999995,2333.502334,250.2294091,217.8399836,99.9999,1403.423192,9.390848178,269313.902,6,6,20.265
0.2,466.7,12,0.99,0.298692327,585.64,0.999999,83.21234123,72.44131055,0.327380845,4.255950983,4.999995,2333.502334,254.1759622,221.2753486,99.9999,1425.555406,9.414018084,273318.188,6,6,20.265
0.2,466.7,12.2,0.99,0.298692327,594.22,0.999999,83.21212913,72.44130816,0.322381192,4.255431733,4.999995,2333.502334,258.1171955,224.7069928,99.9999,1447.663651,9.436744182,277322.474,6,6,20.265
0.2,466.7,12.4,0.99,0.298692327,602.799,0.999999,83.21232372,72.44130597,0.317578545,4.255552498,4.999995,2333.502334,262.0212389,228.1051639,99.9999,1469.556244,9.459101474,281326.2933,6,6,20.265
0.2,466.7,12.6,0.99,0.298692327,611.379,0.999999,83.21234355,72.44130385,0.312886213,4.255252492,4.999995,2333.502334,265.950816,231.5260338,99.9999,1491.595073,9.481056216,285330.5793,6,6,20.265
0.2,466.7,12.8,0.99,0.298692327,619.959,0.999999,83.21228254,72.4413018,0.308319597,4.254810435,4.999995,2333.502334,269.889697,234.9552301,99.9999,1513.687544,9.502628867,289334.8653,6,6,20.265
0.2,466.7,13,0.99,0.298692327,628.538,0.999999,83.21235251,72.44129987,0.303906317,4.254688437,4.999995,2333.502334,273.809223,238.3672067,99.9999,1535.669077,9.523849012,293338.6846,6,6,20.265
0.3,466.7,0.2,0.99,0.398692327,79.5681,0.993502,90.72001647,82.90181766,3.662589922,4.395107906,3.311673333,1565.841505,24.76936223,22.63475284,99.3502,126.5954948,0.766432294,37134.43227,2.2,2,30.3975
0.3,466.7,0.4,0.99,0.398692327,88.0701,0.994409,90.75550892,82.89260772,3.12836238,4.379707332,3.314696667,1564.413301,29.01054862,26.49712458,99.4409,148.3493994,3.146015893,41102.31567,2.3,2,30.3975
0.3,466.7,0.6,0.99,0.398692327,96.6119,0.995341,90.78912345,82.87570486,2.726212227,4.361939563,3.317803333,1562.948443,33.30229487,30.39957933,99.5341,170.3923268,4.098307425,45088.77373,2.3,2,30.3975
0.3,466.7,0.8,0.99,0.398692327,105.159,0.996356,90.83423021,82.85701559,2.416359104,4.349446387,3.321186667,1561.356249,37.59136217,34.29002562,99.6356,192.4380132,4.706507339,49077.7053,2.4,2,30.3975
0.3,466.7,1,0.99,0.398692327,113.694,0.997369,90.87516824,82.83482006,2.170008637,4.340017274,3.324563333,1559.770423,41.87779103,38.17257621,99.7369,214.5024238,5.151683015,53060.9898,2.6,3,30.3975
0.3,466.7,1.2,0.99,0.398692327,122.227,0.998203,90.91023818,82.76276788,1.969529152,4.332964135,3.327343333,1558.467232,46.15836128,42.02160083,99.8203,236.5343714,5.508522606,57043.3409,2.7,3,30.3975
0.3,466.7,1.4,0.99,0.398692327,130.763,0.998815,90.93839189,82.79762876,1.802921411,4.327011387,3.329383333,1557.512319,50.43946526,45.92414746,99.8815,258.5509039,5.788488922,61027.0921,2.9,3,30.3975
0.3,466.7,1.6,0.99,0.398692327,139.28,0.999234,90.95413441,82.78612704,1.662137811,4.321558308,3.33078,1556.859221,54.72117524,49.80701751,99.9234,280.5678957,6.02630311,65001.976,3.1,3,30.3975
0.3,466.7,1.8,0.99,0.398692327,147.832,0.999492,90.96876175,82.77883161,1.541857812,4.317201873,3.33164,1556.457347,58.99944928,53.68772074,99.9492,302.5330305,6.230994906,68993.1944,3.3,3,30.3975
0.3,466.7,2,0.99,0.398692327,156.368,0.999649,90.97280243,82.77399319,1.437822014,4.313466043,3.332163333,1556.212897,63.27125439,57.56901228,99.9649,324.4742282,6.408878748,72976.9456,3.5,3,30.3975
0.3,466.7,2.2,0.99,0.398692327,164.907,0.999742,90.98073483,82.77096608,1.346896423,4.310068553,3.332473333,1556.068132,67.54842711,61.4531041,99.9742,346.4108921,6.567464882,76962.0969,3.6,4,30.3975
0.3,466.7,2.4,0.99,0.398692327,173.385,0.9998,90.98475767,82.76892132,1.266914252,4.307508456,3.332666667,1555.977862,71.81603454,65.3311155,99.98,368.30169,6.709789955,80918.7795,3.7,4,30.3975
0.3,466.7,2.6,0.99,0.398692327,181.914,0.999846,90.98672516,82.76751205,1.195698289,4.304513841,3.33282,1555.906276,76.09505339,69.22106755,99.9846,390.2557463,6.838637987,84899.2638,3.8,4,30.3975
0.3,466.7,2.8,0.99,0.398692327,190.41,0.999883,90.98937517,82.76653125,1.132165355,4.302228349,3.332943333,1555.848701,80.36756713,73.10463165,99.9883,412.1707081,6.956822161,88864.347,3.9,4,30.3975
0.3,466.7,3,0.99,0.398692327,198.956,0.999903,90.9889975,82.76580789,1.075053568,4.300214273,3.33301,1555.817581,84.63671039,76.98761284,99.9903,434.075793,7.065256865,92852.7652,4,4,30.3975
0.3,466.7,3.2,0.99,0.398692327,207.496,0.99992,90.99173562,82.76528784,1.023374982,4.298174923,3.333066667,1555.79113,88.91338684,80.87483994,99.992,456.0035885,7.166234378,96838.3832,4.1,4,30.3975
0.3,466.7,3.4,0.99,0.398692327,216.009,0.999933,90.99058392,82.76487936,0.976451817,4.296387996,3.33311,1555.770903,93.18491942,84.76084318,99.9933,477.922948,7.259638265,100811.4003,4.2,4,30.3975
0.3,466.7,3.6,0.99,0.398692327,224.561,0.999944,90.99286175,82.76457678,0.933649379,4.294787143,3.333146667,1555.753789,97.45935017,88.64631483,99.9944,499.8384569,7.347655996,104802.6187,4.3,4,30.3975
0.3,466.7,3.8,0.99,0.398692327,233.101,0.999955,90.99378851,82.76433444,0.894435758,4.293291638,3.333183333,1555.736675,101.7331739,92.53245268,99.9955,521.7579847,7.430081096,108788.2367,4.3,4,30.3975
0.3,466.7,4,0.99,0.398692327,241.656,0.999963,90.99354696,82.76343319,0.858384026,4.291920131,3.33321,1555.724228,106.0056387,96.41772291,99.9963,543.6759281,7.507713005,112780.8552,4.4,4,30.3975
0.3,466.7,4.2,0.99,0.398692327,250.168,0.999968,90.99459079,82.76398195,0.825140529,4.290730752,3.333226667,1555.71645,110.2776891,100.3028927,99.9968,565.5825269,7.581083828,116753.4056,4.5,4,30.3975
0.3,466.7,4.4,0.99,0.398692327,258.722,0.999973,90.993992,82.76385032,0.794369426,4.289594901,3.333243333,1555.708671,114.5487087,104.1881115,99.9973,587.4941605,7.650543055,120745.5574,4.6,5,30.3975
0.3,466.7,4.6,0.99,0.398692327,267.271,0.999976,90.99504553,82.76374419,0.765772843,4.288327918,3.333253333,1555.704004,118.827726,108.0787142,99.9976,609.4350351,7.716865579,124735.3757,4.6,5,30.3975
0.3,466.7,4.8,0.99,0.398692327,275.817,0.999978,90.99519061,82.76365347,0.73914307,4.287029808,3.33326,1555.700892,123.1090357,111.9724405,99.9978,631.3929621,7.779817968,128723.7939,4.7,5,30.3975
0.3,466.7,5,0.99,0.398692327,284.368,0.999981,90.99533463,82.7635765,0.714282362,4.285694173,3.33327,1555.696225,127.3940663,115.8695509,99.9981,653.370652,7.839920686,132714.5456,4.7,5,30.3975
0.3,466.7,5.2,0.99,0.398692327,292.894,0.999982,90.99568577,82.76351123,0.693402707,4.299096785,3.333273333,1555.694669,131.2306468,119.358506,99.9982,673.0455397,7.897419912,136693.6298,4.7,5,30.3975
0.3,466.7,5.4,0.99,0.398692327,301.459,0.999983,90.99533533,82.76345371,0.669568217,4.285236587,3.333276667,1555.693113,135.9015154,123.6072019,99.9983,697.004509,7.952432552,140690.9153,4.8,5,30.3975
0.3,466.7,5.6,0.99,0.398692327,310.003,0.999984,90.99593668,82.76340506,0.650350626,4.292314134,3.33328,1555.691558,139.9182733,127.2596684,99.9984,717.6014198,8.005338725,144678.4001,4.8,5,30.3975
0.3,466.7,5.8,0.99,0.398692327,318.55,0.999984,90.99541186,82.76336125,0.632123442,4.298439407,3.33328,1555.691558,143.9519654,130.9291125,99.9984,738.2933486,8.056054244,148667.285,4.8,5,30.3975
0.3,466.7,6,0.99,0.398692327,327.142,0.999983,90.99624833,82.76332398,0.612295567,4.286068966,3.333276667,1555.693113,148.6149064,135.1689094,99.9983,762.2006292,8.105022202,152677.1714,4.8,5,30.3975
0.3,466.7,6.2,0.99,0.398692327,335.767,0.999987,90.99668377,82.76329068,0.595044252,4.284318611,3.33329,1555.686891,152.9242296,139.0876233,99.9987,784.3012207,8.152201194,156702.4589,4.9,5,30.3975
0.3,466.7,6.4,0.99,0.398692327,344.351,0.99999,90.99688381,82.76326087,0.579465606,4.288045483,3.3333,1555.682223,157.035867,142.8268737,99.999,805.3891868,8.197695504,160708.6117,5,5,30.3975
0.3,466.7,6.6,0.99,0.398692327,352.927,0.999992,90.99720389,82.76323429,0.563810113,4.28495686,3.333306667,1555.679112,161.396899,146.7927452,99.9992,827.754337,8.241656015,164711.0309,5.1,5,30.3975
0.3,466.7,6.8,0.99,0.398692327,361.59,0.999999,90.99719223,82.76320996,0.548546626,4.278663679,3.33333,1555.668222,165.8877988,150.8772566,99.9999,850.7928252,8.284159914,168754.053,6,6,30.3975
0.3,466.7,7,0.99,0.398692327,370.059,0.999995,90.99747026,82.7631886,0.535293913,4.2823513,3.333316667,1555.674445,169.9953393,154.6126094,99.9995,871.8531176,8.325280921,172706.5353,5.3,5,30.3975
0.3,466.7,7.2,0.99,0.398692327,378.616,0.999996,90.99713626,82.76316864,0.522495227,4.28446086,3.33332,1555.672889,174.1587896,158.3998559,99.9996,893.2103285,8.365080514,176700.0872,5.4,5,30.3975
0.3,466.7,7.4,0.99,0.398692327,387.165,0.999996,90.99755422,82.76315102,0.509490281,4.279718364,3.33332,1555.672889,178.6050834,162.4430417,99.9996,916.0098832,8.403766687,180689.9055,5.4,5,30.3975
0.3,466.7,7.6,0.99,0.398692327,395.722,0.999997,90.99762978,82.76313473,0.497548939,4.27892088,3.333323333,1555.671334,182.8918174,166.3416966,99.9997,937.9953666,8.441283788,184683.4574,5.5,6,30.3975
0.3,466.7,7.8,0.99,0.398692327,404.277,0.999998,90.99764934,82.7631198,0.486395314,4.280278764,3.333326667,1555.669778,187.0857854,170.1560796,99.9998,959.5056799,8.477723801,188676.0759,5.7,6,30.3975
0.3,466.7,8,0.99,0.398692327,412.822,0.999998,90.99778419,82.76310616,0.475418818,4.27876936,3.333326667,1555.669778,191.4055161,174.084624,99.9998,981.6588009,8.513159999,192664.0274,5.7,6,30.3975
0.3,466.7,8.2,0.99,0.398692327,421.367,0.999999,90.99755857,82.76309337,0.464845111,4.276575021,3.33333,1555.668222,195.7588806,178.0444527,99.9999,1003.989334,8.547596822,196651.9789,6,6,30.3975
0.3,466.7,8.4,0.99,0.398692327,429.907,0.999999,90.99781831,82.76308189,0.455058486,4.27754977,3.33333,1555.668222,199.9695008,181.8735051,99.9999,1025.581431,8.581178538,200637.5969,6,6,30.3975
0.3,466.7,8.6,0.99,0.398692327,438.448,0.999999,90.9974886,82.76307091,0.445660992,4.278345522,3.33333,1555.668222,204.1854464,185.7085821,99.9999,1047.2075,8.613820383,204623.6816,6,6,30.3975
0.3,466.7,8.8,0.99,0.398692327,446.989,0.999999,90.9977895,82.76306108,0.4363265,4.275999699,3.33333,1555.668222,208.5543498,189.681491,99.9999,1069.610792,8.645719107,208609.7663,6,6,30.3975
0.3,466.7,9,0.99,0.398692327,455.529,0.999999,90.99781683,82.7630518,0.427563926,4.275639263,3.33333,1555.668222,212.8285649,193.5688366,99.9999,1091.531592,8.676799105,212595.3843,6,6,30.3975
0.3,466.7,9.2,0.99,0.398692327,464.07,0.999999,90.99775637,82.76304311,0.419230921,4.276155392,3.33333,1555.668222,217.0587899,197.4163618,99.9999,1113.227842,8.707120301,216581.469,6,6,30.3975
0.3,466.7,9.4,0.99,0.398692327,472.611,0.999999,90.99786559,82.76303509,0.411079976,4.275231746,3.33333,1555.668222,221.3629245,201.3307386,99.9999,1135.301063,8.736749739,220567.5537,6,6,30.3975
0.3,466.7,9.6,0.99,0.398692327,481.151,0.999999,90.9976565,82.76302742,0.403215472,4.274084004,3.33333,1555.668222,225.6799721,205.2575686,99.9999,1157.444507,8.765656353,224553.1717,6,6,30.3975
0.3,466.7,9.8,0.99,0.398692327,489.692,0.999999,90.99787157,82.76302045,0.39579152,4.274548413,3.33333,1555.668222,229.9136466,209.1076143,99.9999,1179.154959,8.79396569,228539.2564,6,6,30.3975
0.3,466.7,10,0.99,0.398692327,498.232,0.999999,90.99759099,82.76301367,0.388622242,4.274844658,3.33333,1555.668222,234.1543567,212.9652007,99.9999,1200.907934,8.821586514,232524.8744,6,6,30.3975
0.3,466.7,10.2,0.99,0.398692327,506.773,0.999999,90.99784094,82.76300754,0.381563501,4.273511212,3.33333,1555.668222,238.4867543,216.904938,99.9999,1223.124151,8.84867818,236510.9591,6,6,30.3975
0.3,466.7,10.4,0.99,0.398692327,515.313,0.999999,90.99788068,82.76300168,0.374851885,4.273311486,3.33333,1555.668222,242.7568978,220.7885435,99.9999,1245.023841,8.87516894,240496.5771,6,6,30.3975
0.3,466.7,10.6,0.99,0.398692327,523.854,0.999999,90.99779198,82.7629961,0.368346155,4.272815401,3.33333,1555.668222,247.0442291,224.6880955,99.9999,1267.013451,8.901092343,244482.6618,6,6,30.3975
0.3,466.7,10.8,0.99,0.398692327,532.395,0.999999,90.9979077,82.76299091,0.362106981,4.272862379,3.33333,1555.668222,251.301169,228.5595009,99.9999,1288.84434,8.926513759,248468.7465,6,6,30.3975
0.3,466.7,11,0.99,0.398692327,540.935,0.999999,90.9977438,82.76298589,0.356082774,4.272993287,3.33333,1555.668222,255.5522212,232.4262558,99.9999,1310.649005,8.951390021,252454.3645,6,6,30.3975
0.3,466.7,11.2,0.99,0.398692327,549.476,0.999999,90.99790302,82.76298127,0.350184143,4.272246551,3.33333,1555.668222,259.8572914,236.3413159,99.9999,1332.726058,8.975819895,256440.4492,6,6,30.3975
0.3,466.7,11.4,0.99,0.398692327,558.017,0.999999,90.99764224,82.76297672,0.344488003,4.271651243,3.33333,1555.668222,264.153298,240.2492275,99.9999,1354.762804,8.999723398,260426.5339,6,6,30.3975
0.3,466.7,11.6,0.99,0.398692327,566.557,0.999999,90.99788474,82.7629726,0.33904747,4.271998121,3.33333,1555.668222,268.3927556,244.1043805,99.9999,1376.502038,9.023240154,264412.1519,6,6,30.3975
0.3,466.7,11.8,0.99,0.398692327,575.098,0.999999,90.99792679,82.76296861,0.333723931,4.271666314,3.33333,1555.668222,272.6742628,247.9983033,99.9999,1398.459895,9.046293184,268398.2366,6,6,30.3975
0.3,466.7,12,0.99,0.398692327,583.638,0.999999,90.99783185,82.76296476,0.328551887,4.271174537,3.33333,1555.668222,276.966395,251.9022654,99.9999,1420.474364,9.06890625,272383.8546,6,6,30.3975
0.3,466.7,12.2,0.99,0.398692327,592.179,0.999999,90.99793751,82.76296117,0.323573866,4.271175029,3.33333,1555.668222,281.2277107,255.7776443,99.9999,1442.327649,9.091139141,276369.9393,6,6,30.3975
0.3,466.7,12.4,0.99,0.398692327,600.72,0.999999,90.99778693,82.76295765,0.31874579,4.271193589,3.33333,1555.668222,285.4870236,259.6519238,99.9999,1464.174736,9.112944626,280356.024,6,6,30.3975
0.3,466.7,12.6,0.99,0.398692327,609.26,0.999999,90.99792751,82.7629544,0.314021021,4.270685891,3.33333,1555.668222,289.7829168,263.5586434,99.9999,1486.204749,9.134409412,284341.642,6,6,30.3975
0.3,466.7,12.8,0.99,0.398692327,617.801,0.999999,90.99792576,82.76295124,0.309454829,4.270476642,3.33333,1555.668222,294.0588325,267.4475996,99.9999,1508.134595,9.155487862,288327.7267,6,6,30.3975
0.3,466.7,13,0.99,0.398692327,626.342,0.999999,90.99790794,82.76294822,0.3050334,4.270467596,3.33333,1555.668222,298.3211282,271.3242166,99.9999,1529.994859,9.176208907,292313.8114,6,6,30.3975
0.4,466.7,0.2,0.99,0.498692327,79.6897,0.993454,97.01889181,90.66329973,3.655623235,4.386747882,2.483635,1174.43787,26.53963102,24.80105139,99.3454,126.8306256,0.608068811,37191.18299,2.2,2,40.53
0.4,466.7,0.4,0.99,0.498692327,88.2506,0.994228,97.05378098,90.65357242,3.115897036,4.36225585,2.48557,1173.523578,31.14794227,29.09389219,99.4228,148.9157704,2.993508146,41186.55502,2.2,2,40.53
0.4,466.7,0.6,0.99,0.498692327,96.7225,0.995157,97.08591013,90.63781812,2.72184225,4.3549476,2.4878925,1172.428069,35.66919065,33.30017312,99.5157,170.6343459,3.928915629,45140.39075,2.3,2,40.53
0.4,466.7,0.8,0.99,0.498692327,105.244,0.996127,97.1287275,90.62041247,2.413754059,4.344757306,2.4903175,1171.286392,40.23969514,37.54334959,99.6127,192.6014248,4.529244639,49117.3748,2.4,2,40.53
0.4,466.7,1,0.99,0.498692327,113.753,0.997097,97.16825312,90.59938185,2.16855774,4.337115481,2.4927425,1170.146937,44.80777768,41.77863479,99.7097,214.5874012,4.966055332,53088.5251,2.5,3,40.53
0.4,466.7,1.2,0.99,0.498692327,122.259,0.99795,97.2033919,90.57883109,1.968891993,4.331562385,2.494875,1169.146751,49.36959073,46.00497712,99.795,236.5509467,5.308952746,57058.2753,2.7,3,40.53
0.4,466.7,1.4,0.99,0.498692327,130.77,0.998596,97.23269099,90.56194225,1.802822683,4.32677444,2.49649,1168.39042,53.93358531,50.23341624,99.8596,258.50837,5.589188487,61030.359,2.9,3,40.53
0.4,466.7,1.6,0.99,0.498692327,139.26,0.999058,97.25022719,90.54932504,1.662430898,4.322320334,2.497645,1167.850115,58.49880877,54.4680234,99.9058,280.4690223,5.823620077,64992.642,3,3,40.53
0.4,466.7,1.8,0.99,0.498692327,147.789,0.999356,97.26648325,90.54094963,1.542442908,4.318840143,2.49839,1167.501871,63.0600217,58.69970885,99.9356,302.3771206,6.02844045,68973.1263,3.2,3,40.53
0.4,466.7,2,0.99,0.498692327,156.298,0.999548,97.27180417,90.53517017,1.43862412,4.315872361,2.49887,1167.277609,67.61446773,62.9317755,99.9548,324.2605521,6.203355291,72944.2766,3.3,3,40.53
0.4,466.7,2.2,0.99,0.498692327,164.812,0.999664,97.28079528,90.53146144,1.347853653,4.313131689,2.49916,1167.14216,72.1745978,67.16712994,99.9664,346.1378673,6.359211212,76917.7604,3.5,3,40.53
0.4,466.7,2.4,0.99,0.498692327,173.262,0.99974,97.28567261,90.52890184,1.26798879,4.311161887,2.49935,1167.053434,76.72439484,71.39566416,99.974,367.9674943,6.498876129,80861.3754,3.6,4,40.53
0.4,466.7,2.6,0.99,0.498692327,181.766,0.999797,97.28805908,90.52710564,1.196857535,4.308687127,2.4994925,1166.986898,81.28624854,75.63732772,99.9797,389.8586474,6.625270768,84830.1922,3.7,4,40.53
0.4,466.7,2.8,0.99,0.498692327,190.239,0.999838,97.29127033,90.52584329,1.133391264,4.306886803,2.499595,1166.939044,85.84085075,79.87166141,99.9838,411.7063625,6.74107428,88784.5413,3.8,4,40.53
0.4,466.7,3,0.99,0.498692327,198.754,0.999873,97.29096763,90.52489952,1.07632355,4.305294198,2.4996825,1166.898196,90.39193435,84.10565722,99.9873,433.5506078,6.847189938,92758.4918,3.9,4,40.53
0.4,466.7,3.2,0.99,0.498692327,207.266,0.999894,97.29411471,90.52421873,1.024671747,4.303621337,2.499735,1166.873689,94.95149543,88.34460303,99.9894,455.4146547,6.945991406,96731.0422,4,4,40.53
0.4,466.7,3.4,0.99,0.498692327,215.756,0.999909,97.29510342,90.52368974,0.977769061,4.302183868,2.4997725,1166.856184,99.50724288,92.58187169,99.9909,477.2676381,7.03783844,100693.3252,4,4,40.53
0.4,466.7,3.6,0.99,0.498692327,224.283,0.999924,97.29555894,90.52327775,0.934976386,4.300891374,2.49981,1166.83868,104.0620495,96.81878509,99.9924,499.1190558,7.123590814,104672.8761,4.1,4,40.53
0.4,466.7,3.8,0.99,0.498692327,232.798,0.999939,97.29676079,90.52295532,0.895766553,4.299679455,2.4998475,1166.821176,108.6184346,101.0564136,99.9939,520.9744991,7.204259365,108646.8266,4.2,4,40.53
0.4,466.7,4,0.99,0.498692327,241.327,0.999949,97.29642145,90.522692,0.859714161,4.298570805,2.4998725,1166.809507,113.1729892,105.2939408,99.9949,542.8271622,7.28003273,112627.3109,4.3,4,40.53
0.4,466.7,4.2,0.99,0.498692327,249.849,0.999956,97.29772739,90.52248278,0.826449615,4.297537999,2.49989,1166.801339,117.7297752,109.5317623,99.9956,564.6798748,7.352031369,116604.5283,4.4,4,40.53
0.4,466.7,4.4,0.99,0.498692327,258.341,0.999963,97.29698893,90.52230494,0.795689578,4.296723719,2.4999075,1166.793171,122.2800847,113.7658548,99.9963,586.5135667,7.419738994,120567.7447,4.4,4,40.53
0.4,466.7,4.6,0.99,0.498692327,266.865,0.999967,97.29824593,90.52216216,0.767077883,4.295636145,2.4999175,1166.788504,126.842721,118.009089,99.9967,608.3927189,7.484622258,124545.8955,4.5,4,40.53
0.4,466.7,4.8,0.99,0.498692327,275.385,0.99997,97.29859454,90.52203979,0.740425781,4.29446953,2.499925,1166.785004,131.4089771,122.2567367,99.997,630.2940969,7.546173692,128522.1795,4.5,5,40.53
0.4,466.7,5,0.99,0.498692327,283.91,0.999974,97.2986014,90.5219351,0.715551291,4.293307745,2.499935,1166.780336,135.9771167,126.5065639,99.9974,652.2074264,7.604882356,132500.797,4.6,5,40.53
0.4,466.7,5.2,0.99,0.498692327,292.413,0.999976,97.29911505,90.52184674,0.694423933,4.305428383,2.49994,1166.778003,140.1148642,130.3553096,99.9976,672.0517211,7.661105537,136469.1471,4.6,5,40.53
0.4,466.7,5.4,0.99,0.498692327,300.952,0.999977,97.29860311,90.52176818,0.670539994,4.291455963,2.4999425,1166.776836,145.1048468,134.9983132,99.9977,695.9902019,7.71480067,140454.2984,4.6,5,40.53
0.4,466.7,5.6,0.99,0.498692327,309.467,0.999976,97.29938773,90.52170225,0.651808364,4.301935201,2.49994,1166.778003,149.2760651,138.8777857,99.9976,715.9908112,7.766533297,144428.2489,4.6,5,40.53
0.4,466.7,5.8,0.99,0.498692327,317.994,0.999979,97.29948149,90.52164336,0.632617759,4.301800759,2.4999475,1166.774502,153.804537,143.0905821,99.9979,737.7127704,7.81616668,148407.7998,4.7,5,40.53
0.4,466.7,6,0.99,0.498692327,326.57,0.999978,97.2997603,90.52159166,0.613342522,4.293397651,2.499945,1166.775669,158.638537,147.5873406,99.9978,760.8957738,7.863948214,152410.219,4.7,5,40.53
0.4,466.7,6.2,0.99,0.498692327,335.156,0.999983,97.30030066,90.5215463,0.596363866,4.293819833,2.4999575,1166.769835,163.1559292,151.7891199,99.9983,782.5626147,7.910077976,156417.3052,4.8,5,40.53
0.4,466.7,6.4,0.99,0.498692327,343.714,0.999986,97.30035291,90.52150532,0.580778525,4.297761082,2.499965,1166.766335,167.5343505,155.8623494,99.9986,803.5652945,7.954499218,160411.3238,4.9,5,40.53
0.4,466.7,6.6,0.99,0.498692327,352.265,0.999989,97.30080678,90.52146907,0.564869023,4.293004576,2.4999725,1166.762834,172.2537487,160.2521387,99.9989,826.2001405,7.997482203,164402.0755,5,5,40.53
0.4,466.7,6.8,0.99,0.498692327,360.815,0.999991,97.30049656,90.52143559,0.549757236,4.28810644,2.4999775,1166.760501,176.9881144,164.6571062,99.9991,848.9125186,8.038914623,168392.3605,5,5,40.53
0.4,466.7,7,0.99,0.498692327,369.345,0.999993,97.30107504,90.52140644,0.536505202,4.292041615,2.4999825,1166.758167,181.3609163,168.7241915,99.9993,869.88296,8.079291083,172373.3115,5.2,5,40.53
